name,course_url,course_id,reviews,reviewers,rating,user_id,Sequence,tfidf_matrix
  (0, 3282)	0.19612698469154596"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,learn online well expect sometimes hard task without hint search answer good way learn forum be not helpful though,Alberto A d S J,4.0,97615,introduction game development learn online well expect sometimes hard task without hint search answer good way learn forum helpful though,"  (0, 1304)	0.24645113079182915
  (0, 3100)	0.24241647500925365
  (0, 1261)	0.27127044420250235
  (0, 3018)	0.27127044420250235
  (0, 1454)	0.31999459262201985
  (0, 2693)	0.23530517727407788
  (0, 822)	0.19843660761004864
  (0, 1112)	0.24052892924719702
  (0, 2822)	0.27935652032320174
  (0, 2119)	0.2443879387361306
  (0, 3365)	0.1911930382851043
  (0, 1414)	0.2250813075137731
  (0, 1431)	0.18940686543844096
  (0, 144)	0.23213592711832726
  (0, 1342)	0.10612273616574769
  (0, 3378)	0.1492381163675996
  (0, 3410)	0.2387184480243836
  (0, 1625)	0.109844048396782
  (0, 1738)	0.24697014194121575"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,course help master track since master field want study topic detail furthermore course helpful career development,Muhammad F I S,5.0,10071,introduction game development course help master track since master field want study topic detail furthermore course helpful career development,"  (0, 1300)	0.31567442800112705
  (0, 1304)	0.22181440137522704
  (0, 3155)	0.28800601879046533
  (0, 2766)	0.2441526277369587
  (0, 813)	0.21033097400741024
  (0, 1204)	0.2199574583403685
  (0, 822)	0.3571993943507852
  (0, 1869)	0.5028607426281027
  (0, 409)	0.23524538947120643
  (0, 1431)	0.17047262205127955
  (0, 1429)	0.15912071729588545
  (0, 3359)	0.1715371405170464
  (0, 1625)	0.09886338018202943
  (0, 645)	0.1301084127780792
  (0, 3142)	0.18266256479674853
  (0, 2926)	0.1905146647111603"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,great course give enough solid knowledge help u build career game development,Ahmed S,5.0,6261,introduction game development great course give enough solid knowledge help u build career game development,"  (0, 1304)	0.5609105463684003
  (0, 988)	0.2641649265177423
  (0, 2808)	0.3046592872591901
  (0, 822)	0.4516318737772838
  (0, 1332)	0.20589777214761626
  (0, 409)	0.29743699940322793
  (0, 1700)	0.20427827754082328
  (0, 386)	0.25325216394591643
  (0, 1429)	0.2011873167918999
  (0, 1625)	0.1249998021993225
  (0, 645)	0.08225252784085947
  (0, 1365)	0.13860707093807434"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,course introduce well unity game engine wish could find early thank,Alan P,5.0,31694,introduction game development course introduce well unity game engine wish could find early thank,"  (0, 3256)	0.33601857819192776
  (0, 1304)	0.5484031744530498
  (0, 976)	0.24118765249967758
  (0, 3408)	0.2942090695316671
  (0, 822)	0.22078061721892658
  (0, 907)	0.35602606049707003
  (0, 640)	0.22407147127394889
  (0, 1213)	0.23444839788738198
  (0, 1624)	0.2876200266727599
  (0, 3073)	0.17100857082389395
  (0, 3378)	0.16604236406307185
  (0, 1625)	0.1222125145906753
  (0, 645)	0.08041843332553247"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,detailed wellexplained course thank much teach valuable concept unity game design highly recommend anyone even game designer,Ruslan N,5.0,6083,introduction game development detailed wellexplained course thank much teach valuable concept unity game design highly recommend anyone even game designer,"  (0, 807)	0.2798909703309461
  (0, 3381)	0.2950168130973335
  (0, 3256)	0.25403317133060016
  (0, 1304)	0.6218968531012462
  (0, 147)	0.20231757332990827
  (0, 814)	0.21985102036009252
  (0, 822)	0.16691220069509413
  (0, 1062)	0.18517475728666988
  (0, 806)	0.16457988388043548
  (0, 3306)	0.22817537233025423
  (0, 2528)	0.1509926063161622
  (0, 1451)	0.1764597743295623
  (0, 3073)	0.1292840705560456
  (0, 3025)	0.1613339315631749
  (0, 1993)	0.15060197532921635
  (0, 553)	0.1455235756763152
  (0, 1625)	0.09239379805965238
  (0, 645)	0.06079708378342934"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,really nice course beginner help start smoothly unity,Karina M,5.0,39560,introduction game development really nice course beginner help start smoothly unity,"  (0, 3256)	0.4375217757715257
  (0, 1304)	0.357031346326916
  (0, 2796)	0.482056708264461
  (0, 822)	0.28747317550514767
  (0, 293)	0.2607347342095017
  (0, 1429)	0.2561199073298738
  (0, 2871)	0.2917581180750073
  (0, 1625)	0.1591300001712235
  (0, 2052)	0.2580572498698862
  (0, 2509)	0.21095196157612503
  (0, 645)	0.1047109238503297"
Introduction to Game Development,https://www.coursera.org/learn/game-development,56,simple introduction already know code unity engine easy,Eugene B,5.0,26583,introduction game development simple introduction already know code unity engine easy,"  (0, 3256)	0.42261962815469356
  (0, 1304)	0.3448707314239942
  (0, 976)	0.3033482153379515
  (0, 109)	0.34789874353073696
  (0, 822)	0.277681736691153
  (0, 2757)	0.32483878940976135
  (0, 1698)	0.28290009783464165
  (0, 497)	0.26926952087335665
  (0, 1625)	0.3074199513019785
  (0, 914)	0.24439762749409047"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,muy bueno el curso,Adolfo A M,5.0,77189,industrial iot google cloud platform muy bueno el curso,"  (0, 1638)	0.36507050370807587
  (0, 2277)	0.278205460188472
  (0, 940)	0.376160810630163
  (0, 380)	0.4295102746722303
  (0, 2007)	0.3586116464851005
  (0, 489)	0.23711012673610382
  (0, 1345)	0.21750093608035787
  (0, 1542)	0.3586116464851005
  (0, 709)	0.32033844969741565"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,really enjoy course totally new iot find course good challenge lab provide practical insight theoretical teaching give good overview iiot however still need revisit course solidify learn especially terminology exact meaning along code portion great learning experience sure,Dhruv S,5.0,4634,industrial iot google cloud platform really enjoy course totally new iot find course good challenge lab provide practical insight theoretical teaching give good overview iiot however still need revisit course solidify learn especially terminology exact meaning along code portion great learning experience sure,"  (0, 1892)	0.21541361699423756
  (0, 1074)	0.2270549804027854
  (0, 3057)	0.20074723360947622
  (0, 2809)	0.21541361699423756
  (0, 1492)	0.2270549804027854
  (0, 1638)	0.3248356758317323
  (0, 2277)	0.12377206287893433
  (0, 2614)	0.21541361699423756
  (0, 1712)	0.13964328604421303
  (0, 489)	0.10548897744757207
  (0, 2304)	0.20715393820914718
  (0, 2169)	0.14177101002849696
  (0, 1345)	0.09676495751926524
  (0, 3146)	0.180846191415838
  (0, 1470)	0.15027713783649724
  (0, 2974)	0.16397016919841326
  (0, 1569)	0.1557104904133229
  (0, 1332)	0.11713034085611992
  (0, 1542)	0.15954432823785125
  (0, 1031)	0.1545384446225288
  (0, 2047)	0.13463740242889058
  (0, 2890)	0.15341237343704484
  (0, 2032)	0.12416808481113681
  (0, 2444)	0.13190093900096922
  (0, 497)	0.12456964569095584
  (0, 1213)	0.1364139154908745
  (0, 981)	0.12988529506096103
  (0, 430)	0.13703138304975815
  (0, 3027)	0.1523288057898654
  (0, 2323)	0.13703138304975815
  (0, 1342)	0.13740071386913902
  (0, 3083)	0.17561153260696113
  (0, 107)	0.16735185382187073
  (0, 2509)	0.09426676213830973
  (0, 645)	0.14037451481558785
  (0, 1117)	0.1092634333794096
  (0, 1365)	0.07885026289845168
  (0, 1738)	0.07994015946329835
  (0, 1741)	0.08348251118135837"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,detail labs step task description improve otherwise great course,Jorge P,4.0,24229,industrial iot google cloud platform detail lab step task description improve otherwise great course,"  (0, 1638)	0.30556594496452494
  (0, 2155)	0.3303879955323095
  (0, 801)	0.35950237452527833
  (0, 2277)	0.23285944351384313
  (0, 2884)	0.2907419928154207
  (0, 1712)	0.2627188811622709
  (0, 489)	0.19846243177923736
  (0, 1345)	0.18204943535292542
  (0, 3018)	0.3303879955323095
  (0, 813)	0.28462044232238815
  (0, 1542)	0.3001598472637159
  (0, 1518)	0.2791225588796628
  (0, 645)	0.0880315278563206
  (0, 1365)	0.14834549826816118"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,excellent course anyone new iot network infrastructure lab provide hand experience find google cloud course despite technical glitch priceless opportunity explore work google cloud extensive,Michele W,5.0,67285,industrial iot google cloud platform excellent course anyone new iot network infrastructure lab provide hand experience find google cloud course despite technical glitch priceless opportunity explore work google cloud extensive,"  (0, 2366)	0.24272937717472493
  (0, 1336)	0.2558469364499914
  (0, 1638)	0.3660268203048484
  (0, 1149)	0.24272937717472493
  (0, 1139)	0.19788014578264496
  (0, 2277)	0.1394671151872367
  (0, 810)	0.2203047614786849
  (0, 3032)	0.16515295260005394
  (0, 2135)	0.1885730893618714
  (0, 147)	0.17545553008660497
  (0, 1712)	0.15735090622915687
  (0, 1553)	0.1259093874640536
  (0, 489)	0.35659686911063837
  (0, 1345)	0.3271060325534334
  (0, 3421)	0.13233675831082675
  (0, 1542)	0.17977552192519686
  (0, 2047)	0.1517102460466166
  (0, 2444)	0.14862678236967303
  (0, 1213)	0.15371203179765225
  (0, 2038)	0.14082473599877593
  (0, 1082)	0.11428296224365847
  (0, 1407)	0.17164502723211206
  (0, 645)	0.10544990617841121
  (0, 1117)	0.12311870299668942"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,although small problem practical course I ve ever takenno superfluous theory clean detailed explanation finally learn process done practice,Maxim B,5.0,38199,industrial iot google cloud platform although small problem practical course ever takenno superfluous theory clean detailed explanation finally learn process done practice,"  (0, 879)	0.2885817883991443
  (0, 1211)	0.25599194777173434
  (0, 3003)	0.304177299577683
  (0, 1638)	0.21758527054924676
  (0, 474)	0.2885817883991443
  (0, 2963)	0.2885817883991443
  (0, 2793)	0.25599194777173434
  (0, 2388)	0.17670289092933422
  (0, 2277)	0.16581293122435103
  (0, 814)	0.2266775543415142
  (0, 489)	0.1413197466018673
  (0, 1345)	0.12963249438415858
  (0, 1065)	0.2386071249869643
  (0, 1542)	0.21373573413908578
  (0, 3084)	0.22186337142898716
  (0, 112)	0.21561236306594309
  (0, 1130)	0.170277445699433
  (0, 2326)	0.1733561494332945
  (0, 2381)	0.1608749726194349
  (0, 2323)	0.18357596023451592
  (0, 645)	0.06268487742541082
  (0, 1738)	0.10709292432264639"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,tough course yet understand well way teach excellent course take time patient happy learning,Aditya G,5.0,12333,industrial iot google cloud platform tough course yet understand well way teach excellent course take time patient happy learning,"  (0, 1638)	0.28013485276057354
  (0, 2277)	0.21347943708266556
  (0, 3458)	0.3171371777335357
  (0, 2212)	0.35729473267002226
  (0, 1413)	0.29892731483276724
  (0, 489)	0.18194515789852353
  (0, 1345)	0.1668981527822351
  (0, 3149)	0.32296983587152717
  (0, 1542)	0.27517868402389967
  (0, 3115)	0.2121409675392041
  (0, 3365)	0.21347943708266556
  (0, 1082)	0.17493057352740327
  (0, 3025)	0.2141624873380505
  (0, 3001)	0.21148505916358343
  (0, 3378)	0.16663404357811612
  (0, 3233)	0.17619230696296287
  (0, 645)	0.1614099967663721
  (0, 1741)	0.14398887017562134"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,course okay kind fast pace thing clear course really industry focus overall good course,Yajush ,3.0,1231,industrial iot google cloud platform course okay kind fast pace thing clear course really industry focus overall good course,"  (0, 1187)	0.30207238107621937
  (0, 2112)	0.34750065599146046
  (0, 1638)	0.2620089946402413
  (0, 1543)	0.3238411588884377
  (0, 2175)	0.27615310941585863
  (0, 2277)	0.1996664539781463
  (0, 1693)	0.2832927817289155
  (0, 489)	0.17017257021351756
  (0, 1345)	0.1560991671934555
  (0, 1237)	0.2832927817289155
  (0, 1542)	0.25737351006855475
  (0, 475)	0.19841458882826207
  (0, 3090)	0.20363884646688885
  (0, 2163)	0.22526957293728225
  (0, 1342)	0.11082595164932871
  (0, 2509)	0.1520691316470021
  (0, 645)	0.22644917560715144"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,need update gcloud ui change,Napoleon-Christos O,4.0,44584,industrial iot google cloud platform need update gcloud ui change,"  (0, 3212)	0.32896275495029687
  (0, 1313)	0.4640874996199222
  (0, 1638)	0.3319728470978011
  (0, 2277)	0.2529830752110635
  (0, 3273)	0.34205769571394057
  (0, 434)	0.3589400105974827
  (0, 489)	0.21561348574807793
  (0, 1345)	0.1977820839088403
  (0, 1542)	0.3260995563237432
  (0, 2032)	0.2537925215750432"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,great course get know google cloud platform take step step interact different part would awesome could actually connect device final module guess require hardware knowledge neccesary,Alejandro A J,4.0,16165,industrial iot google cloud platform great course get know google cloud platform take step step interact different part would awesome could actually connect device final module guess require hardware knowledge neccesary,"  (0, 2026)	0.2553631932228385
  (0, 580)	0.2422704360051782
  (0, 1638)	0.1826673770950509
  (0, 824)	0.2422704360051782
  (0, 2277)	0.27840683478929656
  (0, 1598)	0.17512378710963755
  (0, 2884)	0.3476112316452463
  (0, 833)	0.17793344646458167
  (0, 489)	0.23728175513293906
  (0, 1345)	0.21765837067618674
  (0, 1377)	0.2105987606258114
  (0, 1965)	0.1844132461904908
  (0, 42)	0.17512378710963755
  (0, 1542)	0.17943561091298826
  (0, 1416)	0.23298097692432496
  (0, 1698)	0.14719240357887706
  (0, 640)	0.14663081181582507
  (0, 2193)	0.15207575933697215
  (0, 1210)	0.170146151832135
  (0, 248)	0.14295147050094315
  (0, 1700)	0.13069748024568645
  (0, 2584)	0.1679183228573002
  (0, 3001)	0.1379029444980238
  (0, 1324)	0.13069748024568645
  (0, 3436)	0.1284017422816628
  (0, 645)	0.052625263253897214
  (0, 1365)	0.08868096566078194"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,wonderful experience virtual training iot,Aman J,5.0,3035,industrial iot google cloud platform wonderful experience virtual training iot,"  (0, 1638)	0.6265751062769828
  (0, 2277)	0.23874376868833377
  (0, 3335)	0.3995789579354213
  (0, 489)	0.20347754933636478
  (0, 3161)	0.3132875531384914
  (0, 1345)	0.18664979881375
  (0, 1542)	0.307744844114059
  (0, 3416)	0.27789474888530946
  (0, 1117)	0.210758092400403"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,nice experience learn lot google cloud platform cloud work assignments labs fun productive perfect course beginner,Akshay k,5.0,35348,industrial iot google cloud platform nice experience learn lot google cloud platform cloud work assignment lab fun productive perfect course beginner,"  (0, 2396)	0.3371705744189568
  (0, 1638)	0.24118614623132845
  (0, 2277)	0.3675964073888914
  (0, 1712)	0.20736654569634977
  (0, 489)	0.46994493216273786
  (0, 1345)	0.28738674881756854
  (0, 3421)	0.17440138793737592
  (0, 2238)	0.23899924290111765
  (0, 1542)	0.23691906119749215
  (0, 1293)	0.2151398740520867
  (0, 1811)	0.1551308812537708
  (0, 293)	0.17301850127728077
  (0, 212)	0.1674957823040397
  (0, 2052)	0.17124177471632537
  (0, 645)	0.06948413362289688
  (0, 1117)	0.1622532768502576
  (0, 1738)	0.1187089991929226"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,lab session bring lot understand topicsthank,Anita S,5.0,126585,industrial iot google cloud platform lab session bring lot understand topicsthank,"  (0, 3143)	0.4578327630892315
  (0, 1638)	0.3274986850149169
  (0, 2277)	0.24957349731149714
  (0, 369)	0.3775759977920718
  (0, 1712)	0.28157616883394143
  (0, 489)	0.21270755626942886
  (0, 1345)	0.19511647704299304
  (0, 1542)	0.32170455148252125
  (0, 1811)	0.21064708902096932
  (0, 2722)	0.35410239872806315
  (0, 3233)	0.20598204140429635"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,course pretty great know gcp help iot however pretty important avance course topic completely understand without previous background use gcp,Kevin R M A,4.0,18154,industrial iot google cloud platform course pretty great know gcp help iot however pretty important avance course topic completely understand without previous background use gcp,"  (0, 242)	0.2756161975318978
  (0, 1638)	0.3943096673617291
  (0, 2277)	0.15024372189878793
  (0, 1314)	0.3943096673617291
  (0, 489)	0.12805035500234843
  (0, 1345)	0.11746049172092211
  (0, 1470)	0.18241755029111065
  (0, 1542)	0.19366675423147028
  (0, 1512)	0.18490801722076028
  (0, 2363)	0.19536717477474191
  (0, 530)	0.21952453774736727
  (0, 1698)	0.15886631925294364
  (0, 2362)	0.4062882172280434
  (0, 1429)	0.13892872896718594
  (0, 258)	0.2053933862920717
  (0, 3233)	0.12400158221233556
  (0, 3410)	0.18759024093546212
  (0, 645)	0.11359800736433659
  (0, 3282)	0.13824534025270732
  (0, 1365)	0.09571430494900135
  (0, 3142)	0.15948317974151513"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,great course thank much,Bryan A C,5.0,31048,industrial iot google cloud platform great course thank much,"  (0, 1638)	0.47006216095233067
  (0, 2277)	0.3582153542305966
  (0, 489)	0.3053012977635103
  (0, 1345)	0.280052644584077
  (0, 1542)	0.4617457827385977
  (0, 3073)	0.2879723899076299
  (0, 1993)	0.3354567238936329
  (0, 645)	0.1354217997718347
  (0, 1365)	0.22820476768632594"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,explanation topic bit complicated due use technical word understand google cloud professional,Abhishek J,4.0,2864,industrial iot google cloud platform explanation topic bit complicated due use technical word understand google cloud professional,"  (0, 1638)	0.2677134169752747
  (0, 2277)	0.2040135634397652
  (0, 3032)	0.24158700298132418
  (0, 3419)	0.27584615827116044
  (0, 489)	0.3477550861174029
  (0, 896)	0.3149683748496932
  (0, 1345)	0.3189954718442805
  (0, 2401)	0.2430432588150808
  (0, 1542)	0.2629770092968805
  (0, 1130)	0.20950663023717628
  (0, 536)	0.32226349108658675
  (0, 326)	0.20950663023717628
  (0, 3233)	0.16837977879934077
  (0, 3282)	0.18772115158926425
  (0, 3142)	0.2165596764814541"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,good course,Abhilash S,5.0,49244,industrial iot google cloud platform good course,"  (0, 1638)	0.5281942755644582
  (0, 2277)	0.40251548676151233
  (0, 489)	0.34305760215708914
  (0, 1345)	0.31468647343643164
  (0, 1542)	0.5188494192224302
  (0, 1342)	0.22341841098064422
  (0, 645)	0.15216927752960133"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,great course learn process create full iot network use google cloud platform,Alejandro J T C,5.0,97937,industrial iot google cloud platform great course learn process create full iot network use google cloud platform,"  (0, 1638)	0.5190018086605095
  (0, 2388)	0.21074294173582028
  (0, 2277)	0.39551027965958413
  (0, 489)	0.3370871746082351
  (0, 1345)	0.3092098048582019
  (0, 683)	0.2646031387062597
  (0, 1288)	0.2735096240700613
  (0, 1542)	0.25490979309755335
  (0, 2038)	0.1996801562973754
  (0, 645)	0.07476049430489168
  (0, 3282)	0.18196252227369686
  (0, 1365)	0.12598194133963223
  (0, 1738)	0.12772330883862984"
Industrial IoT on Google Cloud Platform,https://www.coursera.org/learn/iiot-google-cloud-platform,57,would say really good course thing could detailed fun lot video course could interesting could fun,Priyank R,4.0,33292,industrial iot google cloud platform would say really good course thing could detailed fun lot video course could interesting could fun,"  (0, 1638)	0.23696251943656504
  (0, 2277)	0.18057954860134315
  (0, 814)	0.246864524610947
  (0, 489)	0.153905101739578
  (0, 1345)	0.14117703092941705
  (0, 1542)	0.23277015915357394
  (0, 1293)	0.4227447337522555
  (0, 640)	0.5706438743601168
  (0, 3090)	0.18417220439400328
  (0, 2666)	0.23082149881825176
  (0, 1811)	0.1524142453399889
  (0, 1608)	0.18609110370272874
  (0, 1342)	0.10023166096965137
  (0, 3436)	0.16656723731942003
  (0, 2509)	0.13753224240672624
  (0, 645)	0.1365346693533252
  (0, 3330)	0.16656723731942003"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,good,Amruta b k,5.0,1988,basic statistic good,"  (0, 2878)	0.7180668720722991
  (0, 1342)	0.39079206067988065
  (0, 272)	0.5759006273150575"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,wonderful course basic statistic,dharani,5.0,136625,basic statistic wonderful course basic statistic,"  (0, 2878)	0.7065402381123506
  (0, 3416)	0.40318064634437456
  (0, 645)	0.13094706407096474
  (0, 272)	0.5666560903693438"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,one good course,Safdar R,5.0,74911,basic statistic one good course,"  (0, 2878)	0.5815690346869391
  (0, 2116)	0.5455053799039142
  (0, 1342)	0.31650612266378836
  (0, 645)	0.2155709003928803
  (0, 272)	0.4664272715111391"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,student uva follow multiple course statistics university coursera course come close level course free,Jasper K,5.0,78125,basic statistic student uva follow multiple course statistic university coursera course come close level course free,"  (0, 3298)	0.36216330299684035
  (0, 488)	0.34359478441183894
  (0, 2922)	0.2238411280144969
  (0, 3258)	0.2615400814573791
  (0, 2002)	0.31185169222710973
  (0, 510)	0.2567150332497889
  (0, 2878)	0.4026999336161581
  (0, 1272)	0.2932831736421084
  (0, 659)	0.21208448816557382
  (0, 1763)	0.2249719410650597
  (0, 1244)	0.2216599728543138
  (0, 645)	0.22390391019834477
  (0, 272)	0.16148575669560122"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,great course challenge discouraging think high probability learn something useful say important word would like give thumb datum camp r section find frustrating discouraging find well information tutorial youtube check outmarinstatslecture text book also great help buy elementary statistic use book store we correlate nicely course interested statistic course good first step,gerald k,5.0,65466,basic statistic great course challenge discouraging think high probability learn something useful say important word would like give thumb datum camp r section find frustrating discouraging find well information tutorial youtube check outmarinstatslecture text book also great help buy elementary statistic use book store correlate nicely course interested statistic course good first step,"  (0, 633)	0.17954857455619017
  (0, 947)	0.17954857455619017
  (0, 2159)	0.17954857455619017
  (0, 401)	0.17954857455619017
  (0, 3107)	0.16381140045099488
  (0, 858)	0.35909714911238033
  (0, 3068)	0.14084407097387275
  (0, 2379)	0.12409766658327848
  (0, 2894)	0.16381140045099488
  (0, 3195)	0.151105915477888
  (0, 3465)	0.16381140045099488
  (0, 2884)	0.12220457528341179
  (0, 3419)	0.1323370522406043
  (0, 1446)	0.1323370522406043
  (0, 1607)	0.1353687413726927
  (0, 393)	0.16381140045099488
  (0, 110)	0.09579646555161747
  (0, 1284)	0.14540008701327636
  (0, 2820)	0.13380233114834408
  (0, 348)	0.2860159757344067
  (0, 1332)	0.0926233183728879
  (0, 2054)	0.1323370522406043
  (0, 1512)	0.1204572561892218
  (0, 2878)	0.29946794080052497
  (0, 3091)	0.1038943931623021
  (0, 440)	0.1546057437321356
  (0, 1213)	0.2157444336395154
  (0, 2666)	0.12510689686867746
  (0, 3284)	0.09415450137055845
  (0, 2695)	0.13886856962694033
  (0, 1222)	0.1008627040302137
  (0, 430)	0.10836049247808319
  (0, 1429)	0.09050431532810997
  (0, 1550)	0.11097301998707262
  (0, 1342)	0.05432627435531957
  (0, 738)	0.09726174445935724
  (0, 3378)	0.07639786860936712
  (0, 3436)	0.0902806293508628
  (0, 645)	0.11100414531513356
  (0, 3282)	0.09005912571062305
  (0, 1365)	0.12470505849889886
  (0, 1774)	0.08856631017969063
  (0, 1738)	0.06321438823305228
  (0, 272)	0.08005929144642217"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,good course gain lot,Nan H,5.0,5002,basic statistic good course gain lot,"  (0, 2878)	0.48572214877520725
  (0, 1303)	0.5902964128154746
  (0, 1811)	0.40196605668092605
  (0, 1342)	0.26434356857311053
  (0, 645)	0.18004321878760357
  (0, 272)	0.3895566012858687"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,thank u wonderful course,Ananth P,5.0,118180,basic statistic thank u wonderful course,"  (0, 2878)	0.5195628681502106
  (0, 3073)	0.4095333141173944
  (0, 3416)	0.5929674820983907
  (0, 645)	0.19258699933730086
  (0, 272)	0.4166973764348649"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,many thing unnecessary,Jurgita Z,4.0,108204,basic statistic many thing unnecessary,"  (0, 3263)	0.6610055667637815
  (0, 2878)	0.3873558475448645
  (0, 3090)	0.3873558475448645
  (0, 1855)	0.4080068547654627
  (0, 272)	0.3106653213947216"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,interesting enough first thought grasp concept come back review material,Paulo A d A,5.0,25026,basic statistic interesting enough first thought grasp concept come back review material,"  (0, 257)	0.36935695324409934
  (0, 2609)	0.27847529097214335
  (0, 988)	0.29047493071914315
  (0, 3102)	0.37791178643364237
  (0, 510)	0.3110954317001006
  (0, 2878)	0.24400228554597822
  (0, 1874)	0.23014730859782828
  (0, 1608)	0.24654455743006745
  (0, 1222)	0.24654455743006745
  (0, 1361)	0.37791178643364237
  (0, 553)	0.21648776875865838
  (0, 272)	0.19569356946756367"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,week really put,Yuqin L,1.0,48343,basic statistic week really put,"  (0, 2454)	0.5571787770510505
  (0, 2878)	0.45513075276782017
  (0, 3375)	0.4833769107113245
  (0, 2509)	0.3398729641227976
  (0, 272)	0.36502183323529125"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,really well put together make quite fun produce high quality however easy thing take lot research understand guess that s challenge online learning,Simon K,5.0,46798,basic statistic really well put together make quite fun produce high quality however easy thing take lot research understand guess challenge online learning,"  (0, 2392)	0.3352820959350096
  (0, 3130)	0.267047611077296
  (0, 2454)	0.22820011930001355
  (0, 1446)	0.24712111669371617
  (0, 1377)	0.2765081097741473
  (0, 2587)	0.22047032903586056
  (0, 1470)	0.2219076351267608
  (0, 2460)	0.22653729954344476
  (0, 2477)	0.22653729954344476
  (0, 2878)	0.18640496795018
  (0, 1293)	0.21393488448890602
  (0, 3090)	0.18640496795018
  (0, 2119)	0.23361980289589063
  (0, 1811)	0.15426199958475692
  (0, 430)	0.2023482120334606
  (0, 1838)	0.17582049113599166
  (0, 3001)	0.18106128641083874
  (0, 3378)	0.14266243870568773
  (0, 3233)	0.15084567146529054
  (0, 2509)	0.13919957858079984
  (0, 914)	0.16695573717150086
  (0, 272)	0.14949963875557143
  (0, 1741)	0.12327494985201538"
Basic Statistics,https://www.coursera.org/learn/basic-statistics,58,definitely solid introduction statistic find course break nice digestible chunk every lecture consist explain single topic minute would build course every module quality video good lecturer good job explain concept clear concise manneri invest easily twice state weekly study time order internalize concept present course would highly recommend other want get coursethe thing miss perhaps practice exercise solution beyond cover lecture practical would neutral point otherwise good course,Ravi R,5.0,1938,basic statistic definitely solid introduction statistic find course break nice digestible chunk every lecture consist explain single topic minute would build course every module quality video good lecturer good job explain concept clear concise manneri invest easily twice state weekly study time order internalize concept present course would highly recommend want get coursethe thing miss perhaps practice exercise solution beyond cover lecture practical would neutral point otherwise good course,"  (0, 2044)	0.16216399947373555
  (0, 669)	0.15384966941011646
  (0, 1612)	0.16216399947373555
  (0, 3376)	0.16216399947373555
  (0, 1634)	0.15384966941011646
  (0, 1852)	0.16216399947373555
  (0, 2770)	0.15384966941011646
  (0, 588)	0.15384966941011646
  (0, 841)	0.15384966941011646
  (0, 2811)	0.1396362282863368
  (0, 449)	0.15384966941011646
  (0, 3201)	0.15384966941011646
  (0, 2155)	0.12542278716255714
  (0, 2875)	0.14795055834995588
  (0, 362)	0.13132189822271773
  (0, 1947)	0.14795055834995588
  (0, 561)	0.10531023497861687
  (0, 913)	0.12226182557551672
  (0, 315)	0.1433748523271838
  (0, 2243)	0.14795055834995588
  (0, 2808)	0.12378145853162098
  (0, 2460)	0.1095680174078413
  (0, 2141)	0.1272070129642722
  (0, 1965)	0.11710845709893807
  (0, 771)	0.11120934603877747
  :	:
  (0, 475)	0.08784449286945363
